Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
05-03-2001,0.306915283,0.308798068,0.289969268,0.291852052,324172800
06-03-2001,0.323862195,0.332334764,0.311623152,0.312093867,731802400
07-03-2001,0.320095837,0.325745073,0.312564646,0.321037242,419540800
08-03-2001,0.313506007,0.318212982,0.307856772,0.311623197,204859200
09-03-2001,0.305032581,0.311623221,0.301267011,0.310681841,299135200
12-03-2001,0.280554563,0.299384225,0.273023371,0.296560035,391020000
13-03-2001,0.294676453,0.294676453,0.27396483,0.284321069,443329600
14-03-2001,0.307856739,0.308798118,0.277730297,0.278671677,477775200
15-03-2001,0.296560049,0.321978644,0.296560049,0.314447478,529317600
16-03-2001,0.295617759,0.305973995,0.284320998,0.286203783,470316000
19-03-2001,0.309740454,0.310681859,0.293734982,0.297501432,356008800
20-03-2001,0.296560049,0.315388858,0.296560049,0.312093977,499206400
21-03-2001,0.30314973,0.314447368,0.291852092,0.297972041,371375200
22-03-2001,0.325745016,0.327627826,0.304091167,0.306915357,723301600
23-03-2001,0.346456617,0.354930041,0.331393383,0.332334788,944888000
26-03-2001,0.328079998,0.357754284,0.318288098,0.348415375,734451200
27-03-2001,0.344498754,0.347209916,0.329886826,0.330489977,543821600
28-03-2001,0.333954483,0.338925501,0.323862289,0.332598902,584662400
29-03-2001,0.339376807,0.353235427,0.323862288,0.327929006,613065600
30-03-2001,0.332447827,0.342238871,0.321451336,0.339678698,400349600
02-04-2001,0.325217813,0.341335482,0.322355662,0.332749004,340911200
03-04-2001,0.304882407,0.32235563,0.303224823,0.321753334,368687200
04-04-2001,0.293735027,0.305032645,0.282437384,0.297651612,685484800
05-04-2001,0.314372361,0.338925496,0.301267026,0.310304787,446762400
06-04-2001,0.310154617,0.316932523,0.29976042,0.313317916,324889600
09-04-2001,0.309401274,0.321451343,0.302170378,0.311660299,266582400
10-04-2001,0.331995696,0.341937754,0.313015903,0.31482362,457374400
11-04-2001,0.32838127,0.346456798,0.320548074,0.34615565,334096000
12-04-2001,0.337720066,0.346757827,0.318590086,0.32265683,298933600
16-04-2001,0.322957844,0.337418778,0.314221234,0.332748885,285224800
17-04-2001,0.307292461,0.319493521,0.295241536,0.319342532,685199200
18-04-2001,0.343293369,0.362725326,0.317535643,0.324916699,1100842400
19-04-2001,0.387429357,0.387880639,0.355495199,0.384868354,1873670400
20-04-2001,0.377186239,0.386073865,0.370558492,0.37552951,693403200
23-04-2001,0.365286231,0.376583869,0.361519782,0.366641812,541525600
24-04-2001,0.361972064,0.372817543,0.35413887,0.366490944,377137600
25-04-2001,0.37236622,0.374475086,0.355043153,0.36468321,330780800
26-04-2001,0.371914029,0.393152872,0.37176304,0.379144071,799696800
27-04-2001,0.39465943,0.396015011,0.372817462,0.379596196,453012000
30-04-2001,0.383964986,0.408518118,0.374625223,0.402191495,494776800
01-05-2001,0.390592694,0.399178317,0.379596203,0.382759527,427252000
02-05-2001,0.400533855,0.402191413,0.38803165,0.396768261,368524800
03-05-2001,0.375980765,0.395412719,0.372516318,0.391194987,301543200
04-05-2001,0.387880743,0.389387338,0.360917619,0.365135351,281052800
07-05-2001,0.375980765,0.388031689,0.374173047,0.385922823,276550400
08-05-2001,0.37010628,0.38336177,0.360767373,0.381856055,315436800
09-05-2001,0.36121878,0.369805234,0.35654974,0.363628795,324889600
10-05-2001,0.346456617,0.36905187,0.345703332,0.36468315,288976800
11-05-2001,0.344197601,0.353837657,0.34284202,0.346607615,203044800
14-05-2001,0.350825399,0.356699861,0.342691082,0.344799949,309220800
15-05-2001,0.349168658,0.384115134,0.347059792,0.35202998,237025600
16-05-2001,0.36302644,0.36905189,0.34419761,0.350373219,322330400
17-05-2001,0.354741991,0.366490913,0.35022311,0.364985173,332119200
18-05-2001,0.354440838,0.356097567,0.348264374,0.35187981,159051200
21-05-2001,0.354892045,0.360164234,0.347209868,0.355946478,460997600
22-05-2001,0.353988707,0.363478604,0.352482112,0.361519872,412916000
23-05-2001,0.349921107,0.357754275,0.344347794,0.357754275,281041600
24-05-2001,0.349469811,0.350975551,0.340733198,0.350825392,271756800
25-05-2001,0.342842013,0.350825339,0.338925429,0.349469758,158743200
29-05-2001,0.323410183,0.33892556,0.313468146,0.336213567,515989600
30-05-2001,0.297952652,0.312714738,0.29072261,0.312714738,777078400
31-05-2001,0.300513685,0.304882431,0.293584791,0.29825383,442892800
01-06-2001,0.314673543,0.317685854,0.300965911,0.303224911,456075200
04-06-2001,0.311209083,0.317986989,0.308195942,0.317535682,281920800
05-06-2001,0.315426767,0.317836781,0.306539166,0.313317901,471794400
06-06-2001,0.312263489,0.315275799,0.306238038,0.315275799,223176800
07-06-2001,0.326272219,0.32687449,0.308045688,0.311961441,325180800
08-06-2001,0.321150184,0.3261212,0.311961436,0.3261212,342624800
11-06-2001,0.301869214,0.317384583,0.300513633,0.317083435,294000000
12-06-2001,0.305936843,0.311660315,0.297651514,0.297802503,303794400
13-06-2001,0.308346897,0.327326718,0.302170433,0.322656824,511487200
14-06-2001,0.299459249,0.308045727,0.29780252,0.301869263,297348800
15-06-2001,0.307894707,0.312564575,0.291475892,0.302773531,454624800
18-06-2001,0.306238025,0.314070364,0.301267008,0.307442618,345912000
19-06-2001,0.304129124,0.322355632,0.301417107,0.314070327,321087200
20-06-2001,0.326422334,0.32913435,0.300965787,0.301266935,431620000
21-06-2001,0.338774443,0.346456621,0.317836748,0.324614653,341331200
22-06-2001,0.335310042,0.346456669,0.327777996,0.33862433,286025600
25-06-2001,0.36136961,0.361519744,0.338172066,0.338925351,439549600
26-06-2001,0.35775435,0.358055498,0.346607721,0.351578739,272781600
27-06-2001,0.351578504,0.361519704,0.338925313,0.358959557,374130400
28-06-2001,0.354590982,0.360164321,0.345553222,0.347209951,348409600
29-06-2001,0.350223064,0.378089627,0.349469754,0.356398673,515390400
02-07-2001,0.360014141,0.364985158,0.348565512,0.356097557,230048000
03-07-2001,0.359109849,0.36423188,0.353988698,0.354138832,112543200
05-07-2001,0.349318773,0.358055384,0.346607611,0.355495236,152292000
06-07-2001,0.331845611,0.34585439,0.327175717,0.342842079,302920800
09-07-2001,0.341937721,0.3464566,0.32657334,0.332748948,337467200
10-07-2001,0.318439037,0.347511046,0.313920157,0.345703328,395270400
11-07-2001,0.339527756,0.339678745,0.316330205,0.316782342,470506400
12-07-2001,0.366943121,0.373721857,0.350975608,0.350975608,614801600
13-07-2001,0.374323934,0.376733948,0.359109716,0.36347846,454742400
16-07-2001,0.360917568,0.378089643,0.360164283,0.374776185,278667200
17-07-2001,0.378089637,0.379897354,0.346607612,0.36121871,647830400
18-07-2001,0.313167006,0.343143302,0.307593691,0.328080087,1137012800
19-07-2001,0.300664663,0.322656765,0.297501365,0.319794614,861140000
20-07-2001,0.300965846,0.302170413,0.293584789,0.296748088,444584000
23-07-2001,0.294338077,0.308798162,0.29388594,0.302622553,241360000
24-07-2001,0.28755933,0.300061537,0.282136177,0.29207821,348376000
